Report_Name,Title Master Report
Report_ID,TR
Release,5
Institution_Name,UNIVERSITY OF MARY WASHINGTON
Institution_ID,Silverchair:225
Metric_Types,
Report_Filters,
Report_Attributes,Attributes_To_Show=Access_Method|Access_Type|Data_Type|Section_Type|YOP
Exceptions,
Reporting_Period,Begin_Date=2020-07-01; End_Date=2021-06-30
Created,2022-01-12T19:33:43Z
Created_By,Silverchair

Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2008,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2008,Controlled,Regular,Unique_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2009,Controlled,Regular,Total_Item_Investigations,7,0,0,6,0,1,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2009,Controlled,Regular,Total_Item_Requests,5,0,0,5,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2009,Controlled,Regular,Unique_Item_Investigations,5,0,0,4,0,1,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2009,Controlled,Regular,Unique_Item_Requests,4,0,0,4,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2010,Controlled,Regular,Total_Item_Investigations,5,0,0,5,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2010,Controlled,Regular,Total_Item_Requests,5,0,0,5,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2010,Controlled,Regular,Unique_Item_Investigations,4,0,0,4,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2010,Controlled,Regular,Unique_Item_Requests,4,0,0,4,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2011,Controlled,Regular,Total_Item_Investigations,4,0,0,4,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2011,Controlled,Regular,Total_Item_Requests,4,0,0,4,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2011,Controlled,Regular,Unique_Item_Investigations,3,0,0,3,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2011,Controlled,Regular,Unique_Item_Requests,3,0,0,3,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2012,Controlled,Regular,Total_Item_Investigations,9,0,0,4,0,0,0,0,0,3,2,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2012,Controlled,Regular,Total_Item_Requests,5,0,0,4,0,0,0,0,0,1,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2012,Controlled,Regular,Unique_Item_Investigations,5,0,0,3,0,0,0,0,0,1,1,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2012,Controlled,Regular,Unique_Item_Requests,4,0,0,3,0,0,0,0,0,1,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2013,Controlled,Regular,Total_Item_Investigations,9,0,0,9,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2013,Controlled,Regular,Total_Item_Requests,6,0,0,6,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2013,Controlled,Regular,Unique_Item_Investigations,5,0,0,5,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2013,Controlled,Regular,Unique_Item_Requests,5,0,0,5,0,0,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2014,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,2,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2014,Controlled,Regular,Total_Item_Requests,1,0,0,0,0,1,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2014,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,1,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2014,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,1,0,0,0,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2015,Controlled,Regular,Total_Item_Investigations,17,0,3,0,3,0,0,0,0,0,11,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2015,Controlled,Regular,Total_Item_Requests,3,0,1,0,1,0,0,0,0,0,1,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2015,Controlled,Regular,Unique_Item_Investigations,8,0,1,0,1,0,0,0,0,0,6,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2015,Controlled,Regular,Unique_Item_Requests,3,0,1,0,1,0,0,0,0,0,1,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2016,Controlled,Regular,Total_Item_Investigations,23,0,0,3,11,0,0,0,6,0,0,0,3
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2016,Controlled,Regular,Total_Item_Requests,8,0,0,3,3,0,0,0,1,0,0,0,1
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2016,Controlled,Regular,Unique_Item_Investigations,8,0,0,1,1,0,0,0,5,0,0,0,1
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2016,Controlled,Regular,Unique_Item_Requests,4,0,0,1,1,0,0,0,1,0,0,0,1
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2017,Controlled,Regular,Total_Item_Investigations,23,0,0,6,11,0,0,0,0,6,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2017,Controlled,Regular,Total_Item_Requests,8,0,0,3,2,0,0,0,0,3,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2017,Controlled,Regular,Unique_Item_Investigations,7,0,0,2,3,0,0,0,0,2,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2017,Controlled,Regular,Unique_Item_Requests,6,0,0,2,2,0,0,0,0,2,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2018,Controlled,Regular,Total_Item_Investigations,15,0,0,2,0,6,0,0,7,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2018,Controlled,Regular,Total_Item_Requests,4,0,0,1,0,2,0,0,1,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2018,Controlled,Regular,Unique_Item_Investigations,8,0,0,2,0,2,0,0,4,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2018,Controlled,Regular,Unique_Item_Requests,4,0,0,1,0,2,0,0,1,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2020,Controlled,Regular,Total_Item_Investigations,6,0,0,3,0,0,0,0,3,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2020,Controlled,Regular,Total_Item_Requests,3,0,0,1,0,0,0,0,2,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2020,Controlled,Regular,Unique_Item_Investigations,3,0,0,1,0,0,0,0,2,0,0,0,0
American Speech,Duke University Press,,Duke University Press,,Silverchair:1000050,,0003-1283,1527-2133,,Journal,Article,2020,Controlled,Regular,Unique_Item_Requests,3,0,0,1,0,0,0,0,2,0,0,0,0
Animals and Women<subtitle>Feminist Theoretical Explorations</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822381952,Silverchair:1998,978-0-8223-1655-8,,,,Book,Book,1995,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Animals and Women<subtitle>Feminist Theoretical Explorations</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822381952,Silverchair:1998,978-0-8223-1655-8,,,,Book,Book,1995,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Animals and Women<subtitle>Feminist Theoretical Explorations</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822381952,Silverchair:1998,978-0-8223-1655-8,,,,Book,,1995,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Archives of Empire<subtitle>Volume 2. The Scramble for Africa</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822385035,Silverchair:2242,978-0-8223-8503-5,,,,Book,Book,2004,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Archives of Empire<subtitle>Volume 2. The Scramble for Africa</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822385035,Silverchair:2242,978-0-8223-8503-5,,,,Book,Book,2004,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Archives of Empire<subtitle>Volume 2. The Scramble for Africa</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822385035,Silverchair:2242,978-0-8223-8503-5,,,,Book,,2004,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Arresting DressCross-Dressing Law and Fascination in Nineteenth-Century San Francisco,Duke University Press,,Duke University Press,10.1215/9780822376194,Silverchair:223,978-0-8223-5754-4,,,,Book,Book,2015,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Arresting DressCross-Dressing Law and Fascination in Nineteenth-Century San Francisco,Duke University Press,,Duke University Press,10.1215/9780822376194,Silverchair:223,978-0-8223-5754-4,,,,Book,Book,2015,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Arresting DressCross-Dressing Law and Fascination in Nineteenth-Century San Francisco,Duke University Press,,Duke University Press,10.1215/9780822376194,Silverchair:223,978-0-8223-5754-4,,,,Book,,2015,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Authoring Autism<subtitle>On Rhetoric and Neurological Queerness</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822372189,Silverchair:2385,,,,,Book,Book,2017,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
Authoring Autism<subtitle>On Rhetoric and Neurological Queerness</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822372189,Silverchair:2385,,,,,Book,Book,2017,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
Authoring Autism<subtitle>On Rhetoric and Neurological Queerness</subtitle>,Duke University Press,,Duke University Press,10.1215/9780822372189,Silverchair:2385,,,,,Book,,2017,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
"Beautiful Bottom, Beautiful Shame<subtitle>Where “Black” Meets “Queer”</subtitle>",Duke University Press,,Duke University Press,10.1215/9780822387985,Silverchair:1060,978-0-8223-3783-6,,,,Book,Book,2006,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,1,0,0
"Beautiful Bottom, Beautiful Shame<subtitle>Where “Black” Meets “Queer”</subtitle>",Duke University Press,,Duke University Press,10.1215/9780822387985,Silverchair:1060,978-0-8223-3783-6,,,,Book,Book,2006,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,2,0,0
"Beautiful Bottom, Beautiful Shame<subtitle>Where “Black” Meets “Queer”</subtitle>",Duke University Press,,Duke University Press,10.1215/9780822387985,Silverchair:1060,978-0-8223-3783-6,,,,Book,Book,2006,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
"Beautiful Bottom, Beautiful Shame<subtitle>Where “Black” Meets “Queer”</subtitle>",Duke University Press,,Duke University Press,10.1215/9780822387985,Silverchair:1060,978-0-8223-3783-6,,,,Book,,2006,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,1988,Controlled,Regular,Total_Item_Investigations,4,0,0,0,0,0,0,0,4,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,1988,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2005,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2005,Controlled,Regular,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2005,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2005,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2006,Controlled,Regular,Total_Item_Investigations,3,0,0,0,0,2,0,0,1,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2006,Controlled,Regular,Total_Item_Requests,1,0,0,0,0,1,0,0,0,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2006,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,0,1,0,0,1,0,0,0,0
"Camera Obscura: Feminism, Culture, and Media Studies",Duke University Press,,Duke University Press,,Silverchair:1000007,,0270-5346,1529-1510,,Journal,Article,2006,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,1,0,0,0,0,0,0,0
